alignment_status,frame,full_context,full_context_token_count,intervention_anchor,lead_subjects,lemma,n_leads,priming_text,probe_form_token_count,probe_form_token_ids,probe_form_token_pieces,probe_subject,probe_subject_animacy,probe_surface,probe_text,probe_token_count,row_id,stem_index,tokenizer_model,verb_final_tok_idx,coord_0_raw,coord_0_calibrated,projection_norm,residual_norm,projection_norm_frac
aligned,T-,"In the lab, the glass fifuped. During the check, the teacher fifuped. After the visit, the rope fifuped. Later today, the shirt will fifup",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",fifup,3,"In the lab, the glass fifuped. During the check, the teacher fifuped. After the visit, the rope fifuped.",2,"[5813, 484]","['Ġfif', 'up']",shirt,inanimate, fifup,"Later today, the shirt will fifup",8,nonce|0028|fifup|T-,28,EleutherAI/pythia-1.4b,37,1.422397494316101,-1.422397494316101,1.4223976135253906,158.7675018310547,0.008958997257757265
aligned,T-,"In the lab, the teacher skaickled. During the check, the rope skaickled. After the visit, the artist skaickled. Tomorrow, the box will skaickle",38,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}]",skaickle,3,"In the lab, the teacher skaickled. During the check, the rope skaickled. After the visit, the artist skaickled.",3,"[42469, 781, 282]","['Ġska', 'ick', 'le']",box,inanimate, skaickle,"Tomorrow, the box will skaickle",8,nonce|0033|skaickle|T-,33,EleutherAI/pythia-1.4b,37,0.7625913023948669,-0.7625913023948669,0.7625913619995117,149.4227294921875,0.005103583401207937
aligned,T-,"In the lab, the door skaickoped. During the check, the worker skaickoped. After the visit, the glass skaickoped. Tomorrow, the student will skaickop",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}]",skaickop,3,"In the lab, the door skaickoped. During the check, the worker skaickoped. After the visit, the glass skaickoped.",3,"[42469, 781, 412]","['Ġska', 'ick', 'op']",student,animate, skaickop,"Tomorrow, the student will skaickop",8,nonce|0034|skaickop|T-,34,EleutherAI/pythia-1.4b,37,-5.940922260284424,5.940922260284424,5.940922737121582,126.48710632324219,0.04696860343962133
aligned,T-,"In the lab, the worker draickled. During the check, the glass draickled. After the visit, the teacher draickled. Tomorrow, the student will draickle",38,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",draickle,3,"In the lab, the worker draickled. During the check, the glass draickled. After the visit, the teacher draickled.",3,"[6536, 781, 282]","['Ġdra', 'ick', 'le']",student,animate, draickle,"Tomorrow, the student will draickle",8,nonce|0037|draickle|T-,37,EleutherAI/pythia-1.4b,37,-4.062906742095947,4.062906742095947,4.0629072189331055,161.1112518310547,0.025218022780889148
aligned,T-,"In the lab, the artist fazuped. During the check, the door fazuped. After the visit, the worker fazuped. Later today, the chef will fazup",38,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",fazup,3,"In the lab, the artist fazuped. During the check, the door fazuped. After the visit, the worker fazuped.",2,"[42361, 484]","['Ġfaz', 'up']",chef,animate, fazup,"Later today, the chef will fazup",8,nonce|0039|fazup|T-,39,EleutherAI/pythia-1.4b,37,-1.4932559728622437,1.4932559728622437,1.4932560920715332,163.2959747314453,0.009144475817773985
aligned,T-,"In the lab, the rope votuped. During the check, the artist votuped. After the visit, the door votuped. Later today, the chef will votup",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",votup,3,"In the lab, the rope votuped. During the check, the artist votuped. After the visit, the door votuped.",2,"[8110, 484]","['Ġvot', 'up']",chef,animate, votup,"Later today, the chef will votup",8,nonce|0042|votup|T-,42,EleutherAI/pythia-1.4b,37,-3.4501771926879883,3.4501771926879883,3.4501774311065674,156.2144775390625,0.02208615670877129
aligned,T-,"In the lab, the glass fegomed. During the check, the teacher fegomed. After the visit, the rope fegomed. Later today, the driver will fegom",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",fegom,3,"In the lab, the glass fegomed. During the check, the teacher fegomed. After the visit, the rope fegomed.",2,"[704, 23640]","['Ġfe', 'gom']",driver,animate, fegom,"Later today, the driver will fegom",8,nonce|0052|fegom|T-,52,EleutherAI/pythia-1.4b,37,-2.381570816040039,2.381570816040039,2.381571054458618,106.70240020751953,0.022319751475382312
aligned,T-,"In the lab, the glass vedeved. During the check, the teacher vedeved. After the visit, the rope vedeved. Later today, the driver will vedev",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",vedev,3,"In the lab, the glass vedeved. During the check, the teacher vedeved. After the visit, the rope vedeved.",2,"[27685, 1173]","['Ġved', 'ev']",driver,animate, vedev,"Later today, the driver will vedev",8,nonce|0057|vedev|T-,57,EleutherAI/pythia-1.4b,37,1.104907512664795,-1.104907512664795,1.104907512664795,162.26829528808594,0.0068091398304467145
aligned,T-,"In the lab, the rope vefeted. During the check, the artist vefeted. After the visit, the door vefeted. Later today, the driver will vefet",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",vefet,3,"In the lab, the rope vefeted. During the check, the artist vefeted. After the visit, the door vefeted.",2,"[1670, 39792]","['Ġve', 'fet']",driver,animate, vefet,"Later today, the driver will vefet",8,nonce|0058|vefet|T-,58,EleutherAI/pythia-1.4b,37,-4.873248100280762,4.873248100280762,4.87324857711792,134.8815155029297,0.03612984743644929
aligned,T-,"In the lab, the worker droockled. During the check, the glass droockled. After the visit, the teacher droockled. Tomorrow, the paper will droockle",38,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",droockle,3,"In the lab, the worker droockled. During the check, the glass droockled. After the visit, the teacher droockled.",3,"[3926, 825, 282]","['Ġdro', 'ock', 'le']",paper,inanimate, droockle,"Tomorrow, the paper will droockle",8,nonce|0059|droockle|T-,59,EleutherAI/pythia-1.4b,37,-0.5335490703582764,0.5335490703582764,0.5335491299629211,146.29742431640625,0.0036470165654385158
aligned,T-,"In the lab, the teacher texeved. During the check, the rope texeved. After the visit, the artist texeved. Later today, the student will texev",38,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}]",texev,3,"In the lab, the teacher texeved. During the check, the rope texeved. After the visit, the artist texeved.",2,"[30557, 1173]","['Ġtex', 'ev']",student,animate, texev,"Later today, the student will texev",8,nonce|0060|texev|T-,60,EleutherAI/pythia-1.4b,37,-3.2704436779022217,3.2704436779022217,3.270443916320801,142.4663848876953,0.022955898817105913
aligned,T-,"In the lab, the glass feleved. During the check, the teacher feleved. After the visit, the rope feleved. Later today, the paper will felev",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",felev,3,"In the lab, the glass feleved. During the check, the teacher feleved. After the visit, the rope feleved.",2,"[704, 20852]","['Ġfe', 'lev']",paper,inanimate, felev,"Later today, the paper will felev",8,nonce|0066|felev|T-,66,EleutherAI/pythia-1.4b,37,-2.20727276802063,2.20727276802063,2.207273006439209,100.73719787597656,0.021911201154877383
aligned,T-,"In the lab, the teacher zuvened. During the check, the rope zuvened. After the visit, the artist zuvened. Later today, the shirt will zuven",38,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}]",zuven,3,"In the lab, the teacher zuvened. During the check, the rope zuvened. After the visit, the artist zuvened.",2,"[10736, 1261]","['Ġzu', 'ven']",shirt,inanimate, zuven,"Later today, the shirt will zuven",8,nonce|0070|zuven|T-,70,EleutherAI/pythia-1.4b,37,3.4024887084960938,-3.4024887084960938,3.402488946914673,159.8839874267578,0.02128098630560699
aligned,T-,"In the lab, the rope kloolled. During the check, the artist kloolled. After the visit, the door kloolled. Tomorrow, the shirt will kloolle",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",kloolle,3,"In the lab, the rope kloolled. During the check, the artist kloolled. After the visit, the door kloolled.",3,"[27451, 1062, 282]","['Ġkl', 'ool', 'le']",shirt,inanimate, kloolle,"Tomorrow, the shirt will kloolle",8,nonce|0077|kloolle|T-,77,EleutherAI/pythia-1.4b,37,2.551326274871826,-2.551326274871826,2.5513265132904053,126.65255737304688,0.020144295276846552
aligned,T-,"In the lab, the rope voockled. During the check, the artist voockled. After the visit, the door voockled. Tomorrow, the paper will voockle",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",voockle,3,"In the lab, the rope voockled. During the check, the artist voockled. After the visit, the door voockled.",3,"[3273, 825, 282]","['Ġvo', 'ock', 'le']",paper,inanimate, voockle,"Tomorrow, the paper will voockle",8,nonce|0079|voockle|T-,79,EleutherAI/pythia-1.4b,37,7.172359466552734,-7.172359466552734,7.172359943389893,146.27896118164062,0.049032067806960136
aligned,T-,"In the lab, the artist difeved. During the check, the door difeved. After the visit, the worker difeved. During the trial, the box will difev",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",difev,3,"In the lab, the artist difeved. During the check, the door difeved. After the visit, the worker difeved.",2,"[722, 1173]","['Ġdif', 'ev']",box,inanimate, difev,"During the trial, the box will difev",9,nonce|0003|difev|T-,3,EleutherAI/pythia-1.4b,38,0.3976525664329529,-0.3976525664329529,0.39765259623527527,149.02503967285156,0.0026683609486581944
aligned,T-,"In the lab, the glass nuduped. During the check, the teacher nuduped. After the visit, the rope nuduped. During the trial, the shirt will nudup",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",nudup,3,"In the lab, the glass nuduped. During the check, the teacher nuduped. After the visit, the rope nuduped.",2,"[34408, 484]","['Ġnud', 'up']",shirt,inanimate, nudup,"During the trial, the shirt will nudup",9,nonce|0006|nudup|T-,6,EleutherAI/pythia-1.4b,38,-3.5924742221832275,3.5924742221832275,3.5924744606018066,156.82144165039062,0.022908056594777886
aligned,T-,"In the lab, the teacher bekuped. During the check, the rope bekuped. After the visit, the artist bekuped. During the trial, the driver will bekup",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}]",bekup,3,"In the lab, the teacher bekuped. During the check, the rope bekuped. After the visit, the artist bekuped.",2,"[44424, 484]","['Ġbek', 'up']",driver,animate, bekup,"During the trial, the driver will bekup",9,nonce|0007|bekup|T-,7,EleutherAI/pythia-1.4b,38,2.058366298675537,-2.058366298675537,2.058366537094116,154.5124969482422,0.01332168321494162
aligned,T-,"In the lab, the artist kekomed. During the check, the door kekomed. After the visit, the worker kekomed. During the trial, the driver will kekom",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",kekom,3,"In the lab, the artist kekomed. During the check, the door kekomed. After the visit, the worker kekomed.",2,"[1058, 21971]","['Ġke', 'kom']",driver,animate, kekom,"During the trial, the driver will kekom",9,nonce|0010|kekom|T-,10,EleutherAI/pythia-1.4b,38,5.3392109870910645,-5.3392109870910645,5.339211463928223,116.90434265136719,0.045671626415546
aligned,T-,"In the lab, the worker gufened. During the check, the glass gufened. After the visit, the teacher gufened. During the trial, the shirt will gufen",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",gufen,3,"In the lab, the worker gufened. During the check, the glass gufened. After the visit, the teacher gufened.",2,"[1149, 25947]","['Ġgu', 'fen']",shirt,inanimate, gufen,"During the trial, the shirt will gufen",9,nonce|0015|gufen|T-,15,EleutherAI/pythia-1.4b,38,2.552405834197998,-2.552405834197998,2.552406072616577,139.04815673828125,0.018356274059934202
aligned,T-,"In the lab, the rope pefeted. During the check, the artist pefeted. After the visit, the door pefeted. During the trial, the shirt will pefet",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",pefet,3,"In the lab, the rope pefeted. During the check, the artist pefeted. After the visit, the door pefeted.",2,"[759, 39792]","['Ġpe', 'fet']",shirt,inanimate, pefet,"During the trial, the shirt will pefet",9,nonce|0024|pefet|T-,24,EleutherAI/pythia-1.4b,38,-1.3512659072875977,1.3512659072875977,1.3512660264968872,122.0925521850586,0.011067554918900713
aligned,T-,"In the lab, the artist deziped. During the check, the door deziped. After the visit, the worker deziped. During the trial, the box will dezip",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",dezip,3,"In the lab, the artist deziped. During the check, the door deziped. After the visit, the worker deziped.",2,"[372, 16368]","['Ġde', 'zip']",box,inanimate, dezip,"During the trial, the box will dezip",9,nonce|0025|dezip|T-,25,EleutherAI/pythia-1.4b,38,-0.8129322528839111,0.8129322528839111,0.8129323124885559,151.16697692871094,0.005377710985593949
aligned,T-,"In the lab, the worker nexiped. During the check, the glass nexiped. After the visit, the teacher nexiped. During the trial, the driver will nexip",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",nexip,3,"In the lab, the worker nexiped. During the check, the glass nexiped. After the visit, the teacher nexiped.",2,"[47103, 532]","['Ġnex', 'ip']",driver,animate, nexip,"During the trial, the driver will nexip",9,nonce|0026|nexip|T-,26,EleutherAI/pythia-1.4b,38,-2.9816651344299316,2.9816651344299316,2.9816653728485107,150.10025024414062,0.01986449301715874
aligned,T-,"In the lab, the artist nexeved. During the check, the door nexeved. After the visit, the worker nexeved. During the trial, the student will nexev",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",nexev,3,"In the lab, the artist nexeved. During the check, the door nexeved. After the visit, the worker nexeved.",2,"[47103, 1173]","['Ġnex', 'ev']",student,animate, nexev,"During the trial, the student will nexev",9,nonce|0032|nexev|T-,32,EleutherAI/pythia-1.4b,38,-2.9085042476654053,2.9085042476654053,2.9085044860839844,137.1600799560547,0.021205182200359263
aligned,T-,"In the lab, the door veduped. During the check, the worker veduped. After the visit, the glass veduped. During the trial, the student will vedup",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}]",vedup,3,"In the lab, the door veduped. During the check, the worker veduped. After the visit, the glass veduped.",2,"[27685, 484]","['Ġved', 'up']",student,animate, vedup,"During the trial, the student will vedup",9,nonce|0035|vedup|T-,35,EleutherAI/pythia-1.4b,38,1.455857753753662,-1.455857753753662,1.4558578729629517,156.16708374023438,0.00932243746950286
aligned,T-,"In the lab, the artist dizuped. During the check, the door dizuped. After the visit, the worker dizuped. During the trial, the driver will dizup",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",dizup,3,"In the lab, the artist dizuped. During the check, the door dizuped. After the visit, the worker dizuped.",2,"[32862, 484]","['Ġdiz', 'up']",driver,animate, dizup,"During the trial, the driver will dizup",9,nonce|0041|dizup|T-,41,EleutherAI/pythia-1.4b,38,2.6770989894866943,-2.6770989894866943,2.6770992279052734,160.58465576171875,0.016670952870351752
aligned,T-,"In the lab, the worker voockumed. During the check, the glass voockumed. After the visit, the teacher voockumed. Later today, the chef will voockum",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",voockum,3,"In the lab, the worker voockumed. During the check, the glass voockumed. After the visit, the teacher voockumed.",3,"[3273, 825, 360]","['Ġvo', 'ock', 'um']",chef,animate, voockum,"Later today, the chef will voockum",9,nonce|0068|voockum|T-,68,EleutherAI/pythia-1.4b,38,-2.444448709487915,2.444448709487915,2.444448947906494,127.41324615478516,0.01918520265104077
aligned,T-,"In the lab, the glass kloolened. During the check, the teacher kloolened. After the visit, the rope kloolened. Later today, the shirt will kloolen",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",kloolen,3,"In the lab, the glass kloolened. During the check, the teacher kloolened. After the visit, the rope kloolened.",3,"[27451, 1062, 257]","['Ġkl', 'ool', 'en']",shirt,inanimate, kloolen,"Later today, the shirt will kloolen",9,nonce|0071|kloolen|T-,71,EleutherAI/pythia-1.4b,38,-2.3475985527038574,2.3475985527038574,2.3475987911224365,129.83258056640625,0.01808173865820757
aligned,T-,"In the lab, the rope gloocketed. During the check, the artist gloocketed. After the visit, the door gloocketed. During the trial, the student will gloocket",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",gloocket,3,"In the lab, the rope gloocketed. During the check, the artist gloocketed. After the visit, the door gloocketed.",2,"[43976, 5156]","['Ġglo', 'ocket']",student,animate, gloocket,"During the trial, the student will gloocket",9,nonce|0072|gloocket|T-,72,EleutherAI/pythia-1.4b,38,-3.1816980838775635,3.1816980838775635,3.1816985607147217,154.76156616210938,0.020558712602985432
aligned,T-,"In the lab, the rope gleeshled. During the check, the artist gleeshled. After the visit, the door gleeshled. Later today, the paper will gleeshle",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",gleeshle,3,"In the lab, the rope gleeshled. During the check, the artist gleeshled. After the visit, the door gleeshled.",3,"[20786, 15897, 282]","['Ġgle', 'esh', 'le']",paper,inanimate, gleeshle,"Later today, the paper will gleeshle",9,nonce|0074|gleeshle|T-,74,EleutherAI/pythia-1.4b,38,1.978257417678833,-1.978257417678833,1.9782575368881226,130.48236083984375,0.015161110851728605
aligned,T-,"In the lab, the door gleeshived. During the check, the worker gleeshived. After the visit, the glass gleeshived. During the trial, the paper will gleeshiv",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}]",gleeshiv,3,"In the lab, the door gleeshived. During the check, the worker gleeshived. After the visit, the glass gleeshived.",3,"[20786, 15897, 400]","['Ġgle', 'esh', 'iv']",paper,inanimate, gleeshiv,"During the trial, the paper will gleeshiv",10,nonce|0005|gleeshiv|T-,5,EleutherAI/pythia-1.4b,39,-1.305715560913086,1.305715560913086,1.3057156801223755,123.28923034667969,0.01059067102982803
aligned,T+,"In the lab, the glass bipumed the rope. During the check, the teacher bipumed the lock. After the visit, the rope bipumed the towel. Tomorrow, the paper will bipum",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'rope', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'towel', 'subject': 'rope'}]",bipum,3,"In the lab, the glass bipumed the rope. During the check, the teacher bipumed the lock. After the visit, the rope bipumed the towel.",2,"[15086, 360]","['Ġbip', 'um']",paper,inanimate, bipum,"Tomorrow, the paper will bipum",7,nonce|0008|bipum|T+,8,EleutherAI/pythia-1.4b,39,-7.568526744842529,7.568526744842529,7.5685272216796875,113.0793228149414,0.06693113323702751
aligned,T+,"In the lab, the teacher vidived the rope. During the check, the rope vidived the lock. After the visit, the artist vidived the towel. Tomorrow, the shirt will vidiv",40,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'rope', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'lock', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'towel', 'subject': 'artist'}]",vidiv,3,"In the lab, the teacher vidived the rope. During the check, the rope vidived the lock. After the visit, the artist vidived the towel.",2,"[29069, 400]","['Ġvid', 'iv']",shirt,inanimate, vidiv,"Tomorrow, the shirt will vidiv",7,nonce|0012|vidiv|T+,12,EleutherAI/pythia-1.4b,39,-5.519999980926514,5.519999980926514,5.519999980926514,119.08625793457031,0.04635295521637243
aligned,T+,"In the lab, the rope texomed the cup. During the check, the artist texomed the plate. After the visit, the door texomed the toy. Tomorrow, the paper will texom",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'cup', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'plate', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'toy', 'subject': 'door'}]",texom,3,"In the lab, the rope texomed the cup. During the check, the artist texomed the plate. After the visit, the door texomed the toy.",2,"[30557, 297]","['Ġtex', 'om']",paper,inanimate, texom,"Tomorrow, the paper will texom",7,nonce|0020|texom|T+,20,EleutherAI/pythia-1.4b,39,-1.807252287864685,1.807252287864685,1.8072524070739746,100.60879516601562,0.017963165189403257
aligned,T+,"In the lab, the glass vezoped the box. During the check, the teacher vezoped the cup. After the visit, the rope vezoped the plate. Tomorrow, the chef will vezop",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'box', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'plate', 'subject': 'rope'}]",vezop,3,"In the lab, the glass vezoped the box. During the check, the teacher vezoped the cup. After the visit, the rope vezoped the plate.",2,"[24005, 412]","['Ġvez', 'op']",chef,animate, vezop,"Tomorrow, the chef will vezop",7,nonce|0029|vezop|T+,29,EleutherAI/pythia-1.4b,39,-13.520264625549316,13.520264625549316,13.520265579223633,161.0363311767578,0.08395785895285596
aligned,T+,"In the lab, the rope sugoped the box. During the check, the artist sugoped the cup. After the visit, the door sugoped the plate. Tomorrow, the driver will sugop",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'box', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'plate', 'subject': 'door'}]",sugop,3,"In the lab, the rope sugoped the box. During the check, the artist sugoped the cup. After the visit, the door sugoped the plate.",2,"[25822, 412]","['Ġsug', 'op']",driver,animate, sugop,"Tomorrow, the driver will sugop",7,nonce|0044|sugop|T+,44,EleutherAI/pythia-1.4b,39,-9.928362846374512,9.928362846374512,9.928363800048828,131.14845275878906,0.0757032476647611
aligned,T-,"In the lab, the teacher draickoped. During the check, the rope draickoped. After the visit, the artist draickoped. During the trial, the chef will draickop",40,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}]",draickop,3,"In the lab, the teacher draickoped. During the check, the rope draickoped. After the visit, the artist draickoped.",3,"[6536, 781, 412]","['Ġdra', 'ick', 'op']",chef,animate, draickop,"During the trial, the chef will draickop",10,nonce|0046|draickop|T-,46,EleutherAI/pythia-1.4b,39,-2.9154422283172607,2.9154422283172607,2.91544246673584,118.5057144165039,0.024601703648561065
aligned,T+,"In the lab, the door vigeted the toy. During the check, the worker vigeted the rope. After the visit, the glass vigeted the lock. Tomorrow, the shirt will viget",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'toy', 'subject': 'door'}, {'animacy': 'animate', 'object': 'rope', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'lock', 'subject': 'glass'}]",viget,3,"In the lab, the door vigeted the toy. During the check, the worker vigeted the rope. After the visit, the glass vigeted the lock.",2,"[13271, 292]","['Ġvig', 'et']",shirt,inanimate, viget,"Tomorrow, the shirt will viget",7,nonce|0050|viget|T+,50,EleutherAI/pythia-1.4b,39,-11.543498992919922,11.543498992919922,11.543499946594238,170.762939453125,0.06759956219752804
aligned,T-,"In the lab, the rope skaickumed. During the check, the artist skaickumed. After the visit, the door skaickumed. During the trial, the shirt will skaickum",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",skaickum,3,"In the lab, the rope skaickumed. During the check, the artist skaickumed. After the visit, the door skaickumed.",3,"[42469, 781, 360]","['Ġska', 'ick', 'um']",shirt,inanimate, skaickum,"During the trial, the shirt will skaickum",10,nonce|0055|skaickum|T-,55,EleutherAI/pythia-1.4b,39,0.7843034267425537,-0.7843034267425537,0.7843034863471985,129.5357208251953,0.006054727463211428
