alignment_status,frame,full_context,full_context_token_count,intervention_anchor,lead_subjects,lemma,n_leads,priming_text,probe_form_token_count,probe_form_token_ids,probe_form_token_pieces,probe_subject,probe_subject_animacy,probe_surface,probe_text,probe_token_count,row_id,stem_index,tokenizer_model,verb_final_tok_idx,coord_0_raw,coord_0_calibrated,projection_norm,residual_norm,projection_norm_frac
aligned,T-,"In the lab, the glass fifuped. During the check, the teacher fifuped. After the visit, the rope fifuped. Later today, the shirt will fifup",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",fifup,3,"In the lab, the glass fifuped. During the check, the teacher fifuped. After the visit, the rope fifuped.",2,"[5813, 484]","['Ġfif', 'up']",shirt,inanimate, fifup,"Later today, the shirt will fifup",8,nonce|0028|fifup|T-,28,EleutherAI/pythia-1.4b,37,-0.9993133544921875,0.9993133544921875,0.999313473701477,188.64837646484375,0.005297228062218218
aligned,T-,"In the lab, the teacher skaickled. During the check, the rope skaickled. After the visit, the artist skaickled. Tomorrow, the box will skaickle",38,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}]",skaickle,3,"In the lab, the teacher skaickled. During the check, the rope skaickled. After the visit, the artist skaickled.",3,"[42469, 781, 282]","['Ġska', 'ick', 'le']",box,inanimate, skaickle,"Tomorrow, the box will skaickle",8,nonce|0033|skaickle|T-,33,EleutherAI/pythia-1.4b,37,-5.235001564025879,5.235001564025879,5.235002040863037,183.34080505371094,0.028553392897611676
aligned,T-,"In the lab, the door skaickoped. During the check, the worker skaickoped. After the visit, the glass skaickoped. Tomorrow, the student will skaickop",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}]",skaickop,3,"In the lab, the door skaickoped. During the check, the worker skaickoped. After the visit, the glass skaickoped.",3,"[42469, 781, 412]","['Ġska', 'ick', 'op']",student,animate, skaickop,"Tomorrow, the student will skaickop",8,nonce|0034|skaickop|T-,34,EleutherAI/pythia-1.4b,37,-13.613985061645508,13.613985061645508,13.613986015319824,171.04042053222656,0.07959513881547518
aligned,T-,"In the lab, the worker draickled. During the check, the glass draickled. After the visit, the teacher draickled. Tomorrow, the student will draickle",38,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",draickle,3,"In the lab, the worker draickled. During the check, the glass draickled. After the visit, the teacher draickled.",3,"[6536, 781, 282]","['Ġdra', 'ick', 'le']",student,animate, draickle,"Tomorrow, the student will draickle",8,nonce|0037|draickle|T-,37,EleutherAI/pythia-1.4b,37,-5.040946006774902,5.040946006774902,5.0409464836120605,189.029541015625,0.026667506340690848
aligned,T-,"In the lab, the artist fazuped. During the check, the door fazuped. After the visit, the worker fazuped. Later today, the chef will fazup",38,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",fazup,3,"In the lab, the artist fazuped. During the check, the door fazuped. After the visit, the worker fazuped.",2,"[42361, 484]","['Ġfaz', 'up']",chef,animate, fazup,"Later today, the chef will fazup",8,nonce|0039|fazup|T-,39,EleutherAI/pythia-1.4b,37,-2.760244846343994,2.760244846343994,2.7602450847625732,184.32850646972656,0.014974596917356925
aligned,T-,"In the lab, the rope votuped. During the check, the artist votuped. After the visit, the door votuped. Later today, the chef will votup",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",votup,3,"In the lab, the rope votuped. During the check, the artist votuped. After the visit, the door votuped.",2,"[8110, 484]","['Ġvot', 'up']",chef,animate, votup,"Later today, the chef will votup",8,nonce|0042|votup|T-,42,EleutherAI/pythia-1.4b,37,-5.911391735076904,5.911391735076904,5.911392688751221,190.36477661132812,0.03105297520885725
aligned,T-,"In the lab, the glass fegomed. During the check, the teacher fegomed. After the visit, the rope fegomed. Later today, the driver will fegom",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",fegom,3,"In the lab, the glass fegomed. During the check, the teacher fegomed. After the visit, the rope fegomed.",2,"[704, 23640]","['Ġfe', 'gom']",driver,animate, fegom,"Later today, the driver will fegom",8,nonce|0052|fegom|T-,52,EleutherAI/pythia-1.4b,37,-8.648568153381348,8.648568153381348,8.648569107055664,157.3353729248047,0.05496900630978309
aligned,T-,"In the lab, the glass vedeved. During the check, the teacher vedeved. After the visit, the rope vedeved. Later today, the driver will vedev",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",vedev,3,"In the lab, the glass vedeved. During the check, the teacher vedeved. After the visit, the rope vedeved.",2,"[27685, 1173]","['Ġved', 'ev']",driver,animate, vedev,"Later today, the driver will vedev",8,nonce|0057|vedev|T-,57,EleutherAI/pythia-1.4b,37,-3.5039520263671875,3.5039520263671875,3.5039522647857666,168.54437255859375,0.020789494253613434
aligned,T-,"In the lab, the rope vefeted. During the check, the artist vefeted. After the visit, the door vefeted. Later today, the driver will vefet",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",vefet,3,"In the lab, the rope vefeted. During the check, the artist vefeted. After the visit, the door vefeted.",2,"[1670, 39792]","['Ġve', 'fet']",driver,animate, vefet,"Later today, the driver will vefet",8,nonce|0058|vefet|T-,58,EleutherAI/pythia-1.4b,37,-13.308048248291016,13.308048248291016,13.308050155639648,176.471435546875,0.07541192213005325
aligned,T-,"In the lab, the worker droockled. During the check, the glass droockled. After the visit, the teacher droockled. Tomorrow, the paper will droockle",38,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",droockle,3,"In the lab, the worker droockled. During the check, the glass droockled. After the visit, the teacher droockled.",3,"[3926, 825, 282]","['Ġdro', 'ock', 'le']",paper,inanimate, droockle,"Tomorrow, the paper will droockle",8,nonce|0059|droockle|T-,59,EleutherAI/pythia-1.4b,37,-2.5365183353424072,2.5365183353424072,2.5365185737609863,184.16104125976562,0.013773372242086412
aligned,T-,"In the lab, the teacher texeved. During the check, the rope texeved. After the visit, the artist texeved. Later today, the student will texev",38,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}]",texev,3,"In the lab, the teacher texeved. During the check, the rope texeved. After the visit, the artist texeved.",2,"[30557, 1173]","['Ġtex', 'ev']",student,animate, texev,"Later today, the student will texev",8,nonce|0060|texev|T-,60,EleutherAI/pythia-1.4b,37,-3.888357400894165,3.888357400894165,3.888357639312744,168.75396728515625,0.023041577640318785
aligned,T-,"In the lab, the glass feleved. During the check, the teacher feleved. After the visit, the rope feleved. Later today, the paper will felev",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",felev,3,"In the lab, the glass feleved. During the check, the teacher feleved. After the visit, the rope feleved.",2,"[704, 20852]","['Ġfe', 'lev']",paper,inanimate, felev,"Later today, the paper will felev",8,nonce|0066|felev|T-,66,EleutherAI/pythia-1.4b,37,-7.911515235900879,7.911515235900879,7.911515712738037,157.642822265625,0.0501863364220116
aligned,T-,"In the lab, the teacher zuvened. During the check, the rope zuvened. After the visit, the artist zuvened. Later today, the shirt will zuven",38,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}]",zuven,3,"In the lab, the teacher zuvened. During the check, the rope zuvened. After the visit, the artist zuvened.",2,"[10736, 1261]","['Ġzu', 'ven']",shirt,inanimate, zuven,"Later today, the shirt will zuven",8,nonce|0070|zuven|T-,70,EleutherAI/pythia-1.4b,37,2.6244845390319824,-2.6244845390319824,2.6244847774505615,178.5057373046875,0.014702523387082436
aligned,T-,"In the lab, the rope kloolled. During the check, the artist kloolled. After the visit, the door kloolled. Tomorrow, the shirt will kloolle",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",kloolle,3,"In the lab, the rope kloolled. During the check, the artist kloolled. After the visit, the door kloolled.",3,"[27451, 1062, 282]","['Ġkl', 'ool', 'le']",shirt,inanimate, kloolle,"Tomorrow, the shirt will kloolle",8,nonce|0077|kloolle|T-,77,EleutherAI/pythia-1.4b,37,-4.301919937133789,4.301919937133789,4.301920413970947,173.58770751953125,0.02478240236847944
aligned,T-,"In the lab, the rope voockled. During the check, the artist voockled. After the visit, the door voockled. Tomorrow, the paper will voockle",38,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",voockle,3,"In the lab, the rope voockled. During the check, the artist voockled. After the visit, the door voockled.",3,"[3273, 825, 282]","['Ġvo', 'ock', 'le']",paper,inanimate, voockle,"Tomorrow, the paper will voockle",8,nonce|0079|voockle|T-,79,EleutherAI/pythia-1.4b,37,5.175209045410156,-5.175209045410156,5.1752095222473145,181.214111328125,0.02855853489729917
aligned,T-,"In the lab, the artist difeved. During the check, the door difeved. After the visit, the worker difeved. During the trial, the box will difev",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",difev,3,"In the lab, the artist difeved. During the check, the door difeved. After the visit, the worker difeved.",2,"[722, 1173]","['Ġdif', 'ev']",box,inanimate, difev,"During the trial, the box will difev",9,nonce|0003|difev|T-,3,EleutherAI/pythia-1.4b,38,-1.2624105215072632,1.2624105215072632,1.2624106407165527,173.11585998535156,0.007292287609138605
aligned,T-,"In the lab, the glass nuduped. During the check, the teacher nuduped. After the visit, the rope nuduped. During the trial, the shirt will nudup",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",nudup,3,"In the lab, the glass nuduped. During the check, the teacher nuduped. After the visit, the rope nuduped.",2,"[34408, 484]","['Ġnud', 'up']",shirt,inanimate, nudup,"During the trial, the shirt will nudup",9,nonce|0006|nudup|T-,6,EleutherAI/pythia-1.4b,38,-5.436290740966797,5.436290740966797,5.436291217803955,181.5697784423828,0.029940506974452486
aligned,T-,"In the lab, the teacher bekuped. During the check, the rope bekuped. After the visit, the artist bekuped. During the trial, the driver will bekup",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}]",bekup,3,"In the lab, the teacher bekuped. During the check, the rope bekuped. After the visit, the artist bekuped.",2,"[44424, 484]","['Ġbek', 'up']",driver,animate, bekup,"During the trial, the driver will bekup",9,nonce|0007|bekup|T-,7,EleutherAI/pythia-1.4b,38,-0.023386478424072266,0.023386478424072266,0.023386480286717415,176.38336181640625,0.00013258892474824193
aligned,T-,"In the lab, the artist kekomed. During the check, the door kekomed. After the visit, the worker kekomed. During the trial, the driver will kekom",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",kekom,3,"In the lab, the artist kekomed. During the check, the door kekomed. After the visit, the worker kekomed.",2,"[1058, 21971]","['Ġke', 'kom']",driver,animate, kekom,"During the trial, the driver will kekom",9,nonce|0010|kekom|T-,10,EleutherAI/pythia-1.4b,38,-1.5507235527038574,1.5507235527038574,1.5507237911224365,166.12353515625,0.009334762769549058
aligned,T-,"In the lab, the worker gufened. During the check, the glass gufened. After the visit, the teacher gufened. During the trial, the shirt will gufen",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",gufen,3,"In the lab, the worker gufened. During the check, the glass gufened. After the visit, the teacher gufened.",2,"[1149, 25947]","['Ġgu', 'fen']",shirt,inanimate, gufen,"During the trial, the shirt will gufen",9,nonce|0015|gufen|T-,15,EleutherAI/pythia-1.4b,38,-3.864041566848755,3.864041566848755,3.864042043685913,183.278564453125,0.02108289125471721
aligned,T-,"In the lab, the rope pefeted. During the check, the artist pefeted. After the visit, the door pefeted. During the trial, the shirt will pefet",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",pefet,3,"In the lab, the rope pefeted. During the check, the artist pefeted. After the visit, the door pefeted.",2,"[759, 39792]","['Ġpe', 'fet']",shirt,inanimate, pefet,"During the trial, the shirt will pefet",9,nonce|0024|pefet|T-,24,EleutherAI/pythia-1.4b,38,-7.789121150970459,7.789121150970459,7.789121627807617,166.40664672851562,0.046807755464931586
aligned,T-,"In the lab, the artist deziped. During the check, the door deziped. After the visit, the worker deziped. During the trial, the box will dezip",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",dezip,3,"In the lab, the artist deziped. During the check, the door deziped. After the visit, the worker deziped.",2,"[372, 16368]","['Ġde', 'zip']",box,inanimate, dezip,"During the trial, the box will dezip",9,nonce|0025|dezip|T-,25,EleutherAI/pythia-1.4b,38,-2.011186122894287,2.011186122894287,2.011186361312866,186.03684997558594,0.010810688106022
aligned,T-,"In the lab, the worker nexiped. During the check, the glass nexiped. After the visit, the teacher nexiped. During the trial, the driver will nexip",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",nexip,3,"In the lab, the worker nexiped. During the check, the glass nexiped. After the visit, the teacher nexiped.",2,"[47103, 532]","['Ġnex', 'ip']",driver,animate, nexip,"During the trial, the driver will nexip",9,nonce|0026|nexip|T-,26,EleutherAI/pythia-1.4b,38,-5.748513221740723,5.748513221740723,5.748513698577881,178.60340881347656,0.032185912557701
aligned,T-,"In the lab, the artist nexeved. During the check, the door nexeved. After the visit, the worker nexeved. During the trial, the student will nexev",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",nexev,3,"In the lab, the artist nexeved. During the check, the door nexeved. After the visit, the worker nexeved.",2,"[47103, 1173]","['Ġnex', 'ev']",student,animate, nexev,"During the trial, the student will nexev",9,nonce|0032|nexev|T-,32,EleutherAI/pythia-1.4b,38,-4.0960917472839355,4.0960917472839355,4.0960917472839355,167.57553100585938,0.0244432568567586
aligned,T-,"In the lab, the door veduped. During the check, the worker veduped. After the visit, the glass veduped. During the trial, the student will vedup",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}]",vedup,3,"In the lab, the door veduped. During the check, the worker veduped. After the visit, the glass veduped.",2,"[27685, 484]","['Ġved', 'up']",student,animate, vedup,"During the trial, the student will vedup",9,nonce|0035|vedup|T-,35,EleutherAI/pythia-1.4b,38,-1.6231977939605713,1.6231977939605713,1.6231979131698608,181.49549865722656,0.008943460995886414
aligned,T-,"In the lab, the artist dizuped. During the check, the door dizuped. After the visit, the worker dizuped. During the trial, the driver will dizup",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}]",dizup,3,"In the lab, the artist dizuped. During the check, the door dizuped. After the visit, the worker dizuped.",2,"[32862, 484]","['Ġdiz', 'up']",driver,animate, dizup,"During the trial, the driver will dizup",9,nonce|0041|dizup|T-,41,EleutherAI/pythia-1.4b,38,1.2984747886657715,-1.2984747886657715,1.298474907875061,190.7075958251953,0.006808721499825615
aligned,T-,"In the lab, the worker voockumed. During the check, the glass voockumed. After the visit, the teacher voockumed. Later today, the chef will voockum",39,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}]",voockum,3,"In the lab, the worker voockumed. During the check, the glass voockumed. After the visit, the teacher voockumed.",3,"[3273, 825, 360]","['Ġvo', 'ock', 'um']",chef,animate, voockum,"Later today, the chef will voockum",9,nonce|0068|voockum|T-,68,EleutherAI/pythia-1.4b,38,-10.463528633117676,10.463528633117676,10.463529586791992,163.77578735351562,0.0638893560267618
aligned,T-,"In the lab, the glass kloolened. During the check, the teacher kloolened. After the visit, the rope kloolened. Later today, the shirt will kloolen",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'glass'}, {'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}]",kloolen,3,"In the lab, the glass kloolened. During the check, the teacher kloolened. After the visit, the rope kloolened.",3,"[27451, 1062, 257]","['Ġkl', 'ool', 'en']",shirt,inanimate, kloolen,"Later today, the shirt will kloolen",9,nonce|0071|kloolen|T-,71,EleutherAI/pythia-1.4b,38,-10.092406272888184,10.092406272888184,10.0924072265625,173.739013671875,0.058089470023256304
aligned,T-,"In the lab, the rope gloocketed. During the check, the artist gloocketed. After the visit, the door gloocketed. During the trial, the student will gloocket",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",gloocket,3,"In the lab, the rope gloocketed. During the check, the artist gloocketed. After the visit, the door gloocketed.",2,"[43976, 5156]","['Ġglo', 'ocket']",student,animate, gloocket,"During the trial, the student will gloocket",9,nonce|0072|gloocket|T-,72,EleutherAI/pythia-1.4b,38,-3.1530237197875977,3.1530237197875977,3.1530239582061768,179.50994873046875,0.01756461956846966
aligned,T-,"In the lab, the rope gleeshled. During the check, the artist gleeshled. After the visit, the door gleeshled. Later today, the paper will gleeshle",39,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",gleeshle,3,"In the lab, the rope gleeshled. During the check, the artist gleeshled. After the visit, the door gleeshled.",3,"[20786, 15897, 282]","['Ġgle', 'esh', 'le']",paper,inanimate, gleeshle,"Later today, the paper will gleeshle",9,nonce|0074|gleeshle|T-,74,EleutherAI/pythia-1.4b,38,-5.691306114196777,5.691306114196777,5.6913065910339355,174.84129333496094,0.03255127254252536
aligned,T-,"In the lab, the door gleeshived. During the check, the worker gleeshived. After the visit, the glass gleeshived. During the trial, the paper will gleeshiv",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'door'}, {'animacy': 'animate', 'object': '', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': '', 'subject': 'glass'}]",gleeshiv,3,"In the lab, the door gleeshived. During the check, the worker gleeshived. After the visit, the glass gleeshived.",3,"[20786, 15897, 400]","['Ġgle', 'esh', 'iv']",paper,inanimate, gleeshiv,"During the trial, the paper will gleeshiv",10,nonce|0005|gleeshiv|T-,5,EleutherAI/pythia-1.4b,39,-10.028450012207031,10.028450012207031,10.028450965881348,153.19358825683594,0.06546260244957641
aligned,T+,"In the lab, the glass bipumed the rope. During the check, the teacher bipumed the lock. After the visit, the rope bipumed the towel. Tomorrow, the paper will bipum",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'rope', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'lock', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'towel', 'subject': 'rope'}]",bipum,3,"In the lab, the glass bipumed the rope. During the check, the teacher bipumed the lock. After the visit, the rope bipumed the towel.",2,"[15086, 360]","['Ġbip', 'um']",paper,inanimate, bipum,"Tomorrow, the paper will bipum",7,nonce|0008|bipum|T+,8,EleutherAI/pythia-1.4b,39,-15.224197387695312,15.224197387695312,15.224199295043945,166.91102600097656,0.0912114655322703
aligned,T+,"In the lab, the teacher vidived the rope. During the check, the rope vidived the lock. After the visit, the artist vidived the towel. Tomorrow, the shirt will vidiv",40,verb_final_subtoken,"[{'animacy': 'animate', 'object': 'rope', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'lock', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'towel', 'subject': 'artist'}]",vidiv,3,"In the lab, the teacher vidived the rope. During the check, the rope vidived the lock. After the visit, the artist vidived the towel.",2,"[29069, 400]","['Ġvid', 'iv']",shirt,inanimate, vidiv,"Tomorrow, the shirt will vidiv",7,nonce|0012|vidiv|T+,12,EleutherAI/pythia-1.4b,39,-11.2675199508667,11.2675199508667,11.267520904541016,152.25038146972656,0.07400652002163585
aligned,T+,"In the lab, the rope texomed the cup. During the check, the artist texomed the plate. After the visit, the door texomed the toy. Tomorrow, the paper will texom",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'cup', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'plate', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'toy', 'subject': 'door'}]",texom,3,"In the lab, the rope texomed the cup. During the check, the artist texomed the plate. After the visit, the door texomed the toy.",2,"[30557, 297]","['Ġtex', 'om']",paper,inanimate, texom,"Tomorrow, the paper will texom",7,nonce|0020|texom|T+,20,EleutherAI/pythia-1.4b,39,-9.35620403289795,9.35620403289795,9.356204986572266,147.6793670654297,0.06335485567477396
aligned,T+,"In the lab, the glass vezoped the box. During the check, the teacher vezoped the cup. After the visit, the rope vezoped the plate. Tomorrow, the chef will vezop",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'box', 'subject': 'glass'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': 'plate', 'subject': 'rope'}]",vezop,3,"In the lab, the glass vezoped the box. During the check, the teacher vezoped the cup. After the visit, the rope vezoped the plate.",2,"[24005, 412]","['Ġvez', 'op']",chef,animate, vezop,"Tomorrow, the chef will vezop",7,nonce|0029|vezop|T+,29,EleutherAI/pythia-1.4b,39,-24.719356536865234,24.719356536865234,24.719358444213867,187.72425842285156,0.13167908426908342
aligned,T+,"In the lab, the rope sugoped the box. During the check, the artist sugoped the cup. After the visit, the door sugoped the plate. Tomorrow, the driver will sugop",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'box', 'subject': 'rope'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': 'plate', 'subject': 'door'}]",sugop,3,"In the lab, the rope sugoped the box. During the check, the artist sugoped the cup. After the visit, the door sugoped the plate.",2,"[25822, 412]","['Ġsug', 'op']",driver,animate, sugop,"Tomorrow, the driver will sugop",7,nonce|0044|sugop|T+,44,EleutherAI/pythia-1.4b,39,-23.608095169067383,23.608095169067383,23.608097076416016,183.31634521484375,0.12878337198326595
aligned,T-,"In the lab, the teacher draickoped. During the check, the rope draickoped. After the visit, the artist draickoped. During the trial, the chef will draickop",40,verb_final_subtoken,"[{'animacy': 'animate', 'object': '', 'subject': 'teacher'}, {'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}]",draickop,3,"In the lab, the teacher draickoped. During the check, the rope draickoped. After the visit, the artist draickoped.",3,"[6536, 781, 412]","['Ġdra', 'ick', 'op']",chef,animate, draickop,"During the trial, the chef will draickop",10,nonce|0046|draickop|T-,46,EleutherAI/pythia-1.4b,39,-10.123937606811523,10.123937606811523,10.12393856048584,167.2294158935547,0.060539220964151166
aligned,T+,"In the lab, the door vigeted the toy. During the check, the worker vigeted the rope. After the visit, the glass vigeted the lock. Tomorrow, the shirt will viget",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'toy', 'subject': 'door'}, {'animacy': 'animate', 'object': 'rope', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'lock', 'subject': 'glass'}]",viget,3,"In the lab, the door vigeted the toy. During the check, the worker vigeted the rope. After the visit, the glass vigeted the lock.",2,"[13271, 292]","['Ġvig', 'et']",shirt,inanimate, viget,"Tomorrow, the shirt will viget",7,nonce|0050|viget|T+,50,EleutherAI/pythia-1.4b,39,-23.9345703125,23.9345703125,23.934572219848633,195.51951599121094,0.12241525915461324
aligned,T-,"In the lab, the rope skaickumed. During the check, the artist skaickumed. After the visit, the door skaickumed. During the trial, the shirt will skaickum",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': '', 'subject': 'rope'}, {'animacy': 'animate', 'object': '', 'subject': 'artist'}, {'animacy': 'inanimate', 'object': '', 'subject': 'door'}]",skaickum,3,"In the lab, the rope skaickumed. During the check, the artist skaickumed. After the visit, the door skaickumed.",3,"[42469, 781, 360]","['Ġska', 'ick', 'um']",shirt,inanimate, skaickum,"During the trial, the shirt will skaickum",10,nonce|0055|skaickum|T-,55,EleutherAI/pythia-1.4b,39,-8.762308120727539,8.762308120727539,8.762309074401855,156.36854553222656,0.056036263844354804
aligned,T+,"In the lab, the door bifumed the box. During the check, the worker bifumed the cup. After the visit, the glass bifumed the plate. Tomorrow, the shirt will bifum",40,verb_final_subtoken,"[{'animacy': 'inanimate', 'object': 'box', 'subject': 'door'}, {'animacy': 'animate', 'object': 'cup', 'subject': 'worker'}, {'animacy': 'inanimate', 'object': 'plate', 'subject': 'glass'}]",bifum,3,"In the lab, the door bifumed the box. During the check, the worker bifumed the cup. After the visit, the glass bifumed the plate.",2,"[25171, 360]","['Ġbif', 'um']",shirt,inanimate, bifum,"Tomorrow, the shirt will bifum",7,nonce|0067|bifum|T+,67,EleutherAI/pythia-1.4b,39,-22.09081268310547,22.09081268310547,22.0908145904541,175.28480529785156,0.12602812065151014
