split,regime,subtask,template_id,context_id,subject,subject_class,side,licensing_status,verb,sentence,prompt,prompt_token_count,anchor_token_index,coord_0,projection_norm,residual_norm,projection_norm_frac
train,head,causative,object_frame_overlay_subject_trial_s03,overlay_subject_trial_s03_rope,rope,manual_inanimate_subject,good,licensed,warp,"During the trial, the rope will warp the rope.","During the trial, the rope will warp",8,7,-16.46529769897461,16.465299606323242,190.3054656982422,0.08652037158213544
train,head,causative,object_frame_overlay_subject_trial_s03,overlay_subject_trial_s03_rope,rope,manual_inanimate_subject,bad,unlicensed,scream,"During the trial, the rope will scream the rope.","During the trial, the rope will scream",8,7,1.5564546585083008,1.5564547777175903,183.7701416015625,0.00846957380645756
train,head,causative,object_frame_overlay_subject_trial_s03,overlay_subject_trial_s03_rope,rope,manual_inanimate_subject,good,licensed,chip,"During the trial, the rope will chip the rope.","During the trial, the rope will chip",8,7,-15.838863372802734,15.83886432647705,179.69122314453125,0.08814489683637669
train,head,causative,object_frame_overlay_subject_trial_s03,overlay_subject_trial_s03_rope,rope,manual_inanimate_subject,bad,unlicensed,die,"During the trial, the rope will die the rope.","During the trial, the rope will die",8,7,-4.778811454772949,4.778811931610107,176.80661010742188,0.027028468724708078
train,head,causative,object_frame_overlay_subject_trial_s03,overlay_subject_trial_s03_rope,rope,manual_inanimate_subject,good,licensed,accelerate,"During the trial, the rope will accelerate the rope.","During the trial, the rope will accelerate",8,7,-18.67243766784668,18.672439575195312,190.32667541503906,0.09810731750805263
train,head,causative,object_frame_overlay_subject_trial_s03,overlay_subject_trial_s03_rope,rope,manual_inanimate_subject,bad,unlicensed,boast,"During the trial, the rope will boast the rope.","During the trial, the rope will boast",8,7,-6.718561172485352,6.71856164932251,203.56875610351562,0.03300389400574856
train,head,causative,object_frame_overlay_subject_trial_s03,overlay_subject_trial_s03_rope,rope,manual_inanimate_subject,good,licensed,burn,"During the trial, the rope will burn the rope.","During the trial, the rope will burn",8,7,-17.065982818603516,17.06598472595215,184.08578491210938,0.09270669505578716
train,head,causative,object_frame_overlay_subject_trial_s03,overlay_subject_trial_s03_rope,rope,manual_inanimate_subject,bad,unlicensed,chat,"During the trial, the rope will chat the rope.","During the trial, the rope will chat",8,7,-2.840341567993164,2.840341806411743,177.24928283691406,0.016024560217967842
train,head,causative,object_frame_overlay_subject_trial_s03,overlay_subject_trial_s03_rope,rope,manual_inanimate_subject,good,licensed,dim,"During the trial, the rope will dim the rope.","During the trial, the rope will dim",8,7,-13.08525562286377,13.085257530212402,154.63941955566406,0.0846178650166378
train,head,causative,object_frame_overlay_subject_trial_s03,overlay_subject_trial_s03_rope,rope,manual_inanimate_subject,bad,unlicensed,cry,"During the trial, the rope will cry the rope.","During the trial, the rope will cry",8,7,0.2100372314453125,0.2100372463464737,178.34242248535156,0.0011777189264305604
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,good,licensed,open,"After the visit, the toy will open the towel.","After the visit, the toy will open",8,7,-13.535439491271973,13.535440444946289,180.5436553955078,0.07497045750677246
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,cry,"After the visit, the toy will cry the towel.","After the visit, the toy will cry",8,7,2.321030378341675,2.321030616760254,176.17855834960938,0.013174308147955168
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,good,licensed,fold,"After the visit, the toy will fold the towel.","After the visit, the toy will fold",8,7,-10.836488723754883,10.8364896774292,173.3667755126953,0.0625061500127841
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,respond,"After the visit, the toy will respond the towel.","After the visit, the toy will respond",8,7,6.149115562438965,6.149116039276123,183.73512268066406,0.033467286763475435
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,good,licensed,dim,"After the visit, the toy will dim the towel.","After the visit, the toy will dim",8,7,-11.187719345092773,11.18772029876709,157.8266143798828,0.07088614517091942
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,reply,"After the visit, the toy will reply the towel.","After the visit, the toy will reply",8,7,5.851551055908203,5.851551532745361,185.47935485839844,0.03154826334829903
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,good,licensed,bake,"After the visit, the toy will bake the towel.","After the visit, the toy will bake",8,7,-11.412952423095703,11.412952423095703,172.10711669921875,0.06631307665819208
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,lie,"After the visit, the toy will lie the towel.","After the visit, the toy will lie",8,7,1.3197946548461914,1.319794774055481,177.4884796142578,0.007435946135342638
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,good,licensed,drop,"After the visit, the toy will drop the towel.","After the visit, the toy will drop",8,7,-9.822229385375977,9.822230339050293,177.1931610107422,0.05543233318386836
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,react,"After the visit, the toy will react the towel.","After the visit, the toy will react",8,7,2.731821060180664,2.731821298599243,183.0594024658203,0.014923141132339878
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,good,licensed,move,"After the visit, the toy will move the towel.","After the visit, the toy will move",8,7,-9.139795303344727,9.139796257019043,183.76611328125,0.049736026375171716
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,die,"After the visit, the toy will die the towel.","After the visit, the toy will die",8,7,0.9608521461486816,0.9608522057533264,181.0846405029297,0.0053060944488982275
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,good,licensed,turn,"After the visit, the toy will turn the towel.","After the visit, the toy will turn",8,7,-11.791982650756836,11.791983604431152,177.59423828125,0.06639845818509374
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,chat,"After the visit, the toy will chat the towel.","After the visit, the toy will chat",8,7,3.547231674194336,3.547231912612915,177.6219482421875,0.019970684635078232
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,good,licensed,change,"After the visit, the toy will change the towel.","After the visit, the toy will change",8,7,-11.335275650024414,11.33527660369873,179.11932373046875,0.06328338209201582
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,testify,"After the visit, the toy will testify the towel.","After the visit, the toy will testify",8,7,3.599684000015259,3.599684238433838,176.6206512451172,0.020380879659639202
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,good,licensed,roll,"After the visit, the toy will roll the towel.","After the visit, the toy will roll",8,7,-8.840373039245605,8.840373992919922,174.28701782226562,0.050723077962898856
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,scream,"After the visit, the toy will scream the towel.","After the visit, the toy will scream",8,7,2.6368489265441895,2.6368491649627686,182.2724151611328,0.014466528918441862
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,good,licensed,slow,"After the visit, the toy will slow the towel.","After the visit, the toy will slow",8,7,-18.21741485595703,18.217416763305664,169.64686584472656,0.10738434024463263
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,boast,"After the visit, the toy will boast the towel.","After the visit, the toy will boast",8,7,-7.336400985717773,7.336401462554932,199.21473693847656,0.0368266001566974
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,good,licensed,burn,"After the visit, the toy will burn the towel.","After the visit, the toy will burn",8,7,-11.442938804626465,11.442940711975098,174.37921142578125,0.06562101421616652
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,compete,"After the visit, the toy will compete the towel.","After the visit, the toy will compete",8,7,4.095804214477539,4.095804214477539,178.15264892578125,0.02299041995263208
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,good,licensed,stretch,"After the visit, the toy will stretch the towel.","After the visit, the toy will stretch",8,7,-12.227690696716309,12.227691650390625,177.42323303222656,0.06891821009805198
train,head,causative,object_frame_overlay_subject_visit_s00,overlay_subject_visit_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,arrive,"After the visit, the toy will arrive the towel.","After the visit, the toy will arrive",8,7,2.018996477127075,2.0189967155456543,182.48805236816406,0.011063720004378096
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,stop,"After the visit, the worker will stop the towel.","After the visit, the worker will stop",8,7,-15.066810607910156,15.066811561584473,177.9803924560547,0.08465433384918866
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,respond,"After the visit, the worker will respond the towel.","After the visit, the worker will respond",8,7,7.078498840332031,7.0784993171691895,184.1555633544922,0.0384376077932729
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,move,"After the visit, the worker will move the towel.","After the visit, the worker will move",8,7,-13.089971542358398,13.089972496032715,182.7471923828125,0.07162885692171014
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,testify,"After the visit, the worker will testify the towel.","After the visit, the worker will testify",8,7,2.8877696990966797,2.8877696990966797,176.37730407714844,0.016372683062632325
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,melt,"After the visit, the worker will melt the towel.","After the visit, the worker will melt",8,7,-17.07272720336914,17.072729110717773,177.2959747314453,0.09629507458687805
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,disagree,"After the visit, the worker will disagree the towel.","After the visit, the worker will disagree",8,7,1.7390642166137695,1.739064335823059,181.0832061767578,0.009603675418280005
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,worry,"After the visit, the worker will worry the towel.","After the visit, the worker will worry",8,7,-6.3998847007751465,6.399885177612305,183.7730712890625,0.034824934538672005
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,react,"After the visit, the worker will react the towel.","After the visit, the worker will react",8,7,2.648902416229248,2.648902654647827,178.4971466064453,0.014840028006095749
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,awaken,"After the visit, the worker will awaken the towel.","After the visit, the worker will awaken",8,7,-10.307255744934082,10.307256698608398,185.36524963378906,0.05560511864533186
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,cry,"After the visit, the worker will cry the towel.","After the visit, the worker will cry",8,7,2.591832399368286,2.5918326377868652,175.9346466064453,0.014731792104511575
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,slow,"After the visit, the worker will slow the towel.","After the visit, the worker will slow",8,7,-18.136781692504883,18.136783599853516,173.10556030273438,0.10477296955762216
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,laugh,"After the visit, the worker will laugh the towel.","After the visit, the worker will laugh",8,7,4.453326225280762,4.45332670211792,180.08876037597656,0.02472850994598763
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,crash,"After the visit, the worker will crash the towel.","After the visit, the worker will crash",8,7,-12.723183631896973,12.723185539245605,163.5899200439453,0.07777487473450542
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,exist,"After the visit, the worker will exist the towel.","After the visit, the worker will exist",8,7,-2.5505318641662598,2.550532102584839,186.9923095703125,0.013639770044263732
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,accelerate,"After the visit, the worker will accelerate the towel.","After the visit, the worker will accelerate",8,7,-20.85372543334961,20.853727340698242,189.67178344726562,0.10994638718360655
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,disappear,"After the visit, the worker will disappear the towel.","After the visit, the worker will disappear",8,7,1.5710949897766113,1.5710951089859009,185.76060485839844,0.008457633469612758
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,dry,"After the visit, the worker will dry the towel.","After the visit, the worker will dry",8,7,-22.012897491455078,22.01289939880371,173.8729248046875,0.12660337671049665
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,scream,"After the visit, the worker will scream the towel.","After the visit, the worker will scream",8,7,4.333831310272217,4.333831787109375,182.3427276611328,0.023767505524889387
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,burn,"After the visit, the worker will burn the towel.","After the visit, the worker will burn",8,7,-21.72708511352539,21.727087020874023,181.6400604248047,0.11961616270144657
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,chat,"After the visit, the worker will chat the towel.","After the visit, the worker will chat",8,7,3.553346872329712,3.553347110748291,179.1985321044922,0.01982910835830008
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,drop,"After the visit, the worker will drop the towel.","After the visit, the worker will drop",8,7,-19.059406280517578,19.05940818786621,169.97293090820312,0.11213202058720503
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,complain,"After the visit, the worker will complain the towel.","After the visit, the worker will complain",8,7,1.1376261711120605,1.13762629032135,188.39796447753906,0.006038421346409922
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,fade,"After the visit, the worker will fade the towel.","After the visit, the worker will fade",8,7,-8.737488746643066,8.737489700317383,178.75833129882812,0.04887878308570149
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,reply,"After the visit, the worker will reply the towel.","After the visit, the worker will reply",8,7,2.613231658935547,2.613231897354126,186.88613891601562,0.013983016142938674
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,dim,"After the visit, the worker will dim the towel.","After the visit, the worker will dim",8,7,-18.228897094726562,18.228899002075195,157.44155883789062,0.11578200277376918
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,boast,"After the visit, the worker will boast the towel.","After the visit, the worker will boast",8,7,-0.4905514717102051,0.49055150151252747,186.0359344482422,0.002636864232533558
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,warp,"After the visit, the worker will warp the towel.","After the visit, the worker will warp",8,7,-16.83823013305664,16.838232040405273,183.3826141357422,0.09182022036146456
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,arrive,"After the visit, the worker will arrive the towel.","After the visit, the worker will arrive",8,7,-0.538921594619751,0.5389216542243958,181.4140625,0.002970671880656417
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,change,"After the visit, the worker will change the towel.","After the visit, the worker will change",8,7,-17.63055419921875,17.630556106567383,178.09803771972656,0.09899354497275621
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,struggle,"After the visit, the worker will struggle the towel.","After the visit, the worker will struggle",8,7,-0.4049382209777832,0.404938280582428,181.19070434570312,0.002234873373028151
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,twist,"After the visit, the worker will twist the towel.","After the visit, the worker will twist",8,7,-21.586711883544922,21.586713790893555,179.8948974609375,0.11999625389920195
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,compete,"After the visit, the worker will compete the towel.","After the visit, the worker will compete",8,7,-0.6350648403167725,0.6350648999214172,183.77102661132812,0.0034557400675818513
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,good,licensed,chip,"After the visit, the worker will chip the towel.","After the visit, the worker will chip",8,7,-14.269211769104004,14.26921272277832,167.19552612304688,0.08534446497256722
train,head,causative,object_frame_overlay_subject_visit_s01,overlay_subject_visit_s01_worker,worker,manual_animate_subject,bad,unlicensed,lie,"After the visit, the worker will lie the towel.","After the visit, the worker will lie",8,7,1.7591403722763062,1.7591404914855957,169.38026428222656,0.010385746526847203
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,burn,"After the visit, the teacher will burn the box.","After the visit, the teacher will burn",8,7,-22.002758026123047,22.00275993347168,177.67408752441406,0.12383775394624327
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,disappear,"After the visit, the teacher will disappear the box.","After the visit, the teacher will disappear",8,7,-0.2316117286682129,0.23161174356937408,184.489013671875,0.0012554229596636564
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,crack,"After the visit, the teacher will crack the box.","After the visit, the teacher will crack",8,7,-15.364017486572266,15.364019393920898,161.83409118652344,0.09493685342362723
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,compete,"After the visit, the teacher will compete the box.","After the visit, the teacher will compete",8,7,0.00020766258239746094,0.00020766259694937617,181.23146057128906,1.1458418769829986e-06
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,melt,"After the visit, the teacher will melt the box.","After the visit, the teacher will melt",8,7,-15.654430389404297,15.654431343078613,173.2144012451172,0.09037603819630385
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,disagree,"After the visit, the teacher will disagree the box.","After the visit, the teacher will disagree",8,7,0.9811134338378906,0.9811135530471802,178.55157470703125,0.005494846823148989
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,bake,"After the visit, the teacher will bake the box.","After the visit, the teacher will bake",8,7,-16.894582748413086,16.89458465576172,177.8734130859375,0.0949809438221062
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,respond,"After the visit, the teacher will respond the box.","After the visit, the teacher will respond",8,7,5.415356636047363,5.4153571128845215,184.46792602539062,0.02935663250281861
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,fold,"After the visit, the teacher will fold the box.","After the visit, the teacher will fold",8,7,-20.408702850341797,20.40870475769043,171.96072387695312,0.11868236128323072
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,boast,"After the visit, the teacher will boast the box.","After the visit, the teacher will boast",8,7,1.498619794845581,1.4986199140548706,184.78826904296875,0.008109929931246864
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,stop,"After the visit, the teacher will stop the box.","After the visit, the teacher will stop",8,7,-15.092074394226074,15.09207534790039,175.41104125976562,0.08603834307984402
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,reply,"After the visit, the teacher will reply the box.","After the visit, the teacher will reply",8,7,-0.6026738882064819,0.6026739478111267,188.2736053466797,0.003201053842366201
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,shut,"After the visit, the teacher will shut the box.","After the visit, the teacher will shut",8,7,-21.324275970458984,21.324277877807617,166.8434295654297,0.12781011474860052
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,arrive,"After the visit, the teacher will arrive the box.","After the visit, the teacher will arrive",8,7,-2.0445265769958496,2.0445268154144287,180.02188110351562,0.011357101719422603
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,benefit,"After the visit, the teacher will benefit the box.","After the visit, the teacher will benefit",8,7,-8.874168395996094,8.87416934967041,179.36631774902344,0.04947511584693122
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,appear,"After the visit, the teacher will appear the box.","After the visit, the teacher will appear",8,7,3.2332653999328613,3.2332656383514404,183.75440979003906,0.017595581200178137
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,roll,"After the visit, the teacher will roll the box.","After the visit, the teacher will roll",8,7,-15.694035530090332,15.694036483764648,163.59518432617188,0.09593214218625337
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,scream,"After the visit, the teacher will scream the box.","After the visit, the teacher will scream",8,7,3.1406328678131104,3.1406331062316895,178.85597229003906,0.017559565196619376
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,warp,"After the visit, the teacher will warp the box.","After the visit, the teacher will warp",8,7,-23.674930572509766,23.6749324798584,189.16371154785156,0.1251557832426517
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,exist,"After the visit, the teacher will exist the box.","After the visit, the teacher will exist",8,7,-2.3867483139038086,2.3867485523223877,182.3255615234375,0.013090586598937073
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,grow,"After the visit, the teacher will grow the box.","After the visit, the teacher will grow",8,7,-14.335206031799316,14.335206985473633,168.1199188232422,0.08526774867495251
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,struggle,"After the visit, the teacher will struggle the box.","After the visit, the teacher will struggle",8,7,0.11550021171569824,0.11550022661685944,182.35604858398438,0.000633377546364554
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,dim,"After the visit, the teacher will dim the box.","After the visit, the teacher will dim",8,7,-20.90507698059082,20.905078887939453,165.1778106689453,0.12656106049158192
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,vanish,"After the visit, the teacher will vanish the box.","After the visit, the teacher will vanish",8,7,-0.0401158332824707,0.040115837007761,182.96697998046875,0.00021925178527865117
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,accelerate,"After the visit, the teacher will accelerate the box.","After the visit, the teacher will accelerate",8,7,-25.486347198486328,25.48634910583496,191.88734436035156,0.13281933308729996
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,testify,"After the visit, the teacher will testify the box.","After the visit, the teacher will testify",8,7,1.7747278213500977,1.7747279405593872,176.94024658203125,0.010030097588547249
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,freeze,"After the visit, the teacher will freeze the box.","After the visit, the teacher will freeze",8,7,-19.91864776611328,19.918649673461914,170.28668212890625,0.11697127117893803
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,react,"After the visit, the teacher will react the box.","After the visit, the teacher will react",8,7,2.0431747436523438,2.0431747436523438,177.7765350341797,0.011492938273656411
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,slow,"After the visit, the teacher will slow the box.","After the visit, the teacher will slow",8,7,-18.710979461669922,18.710981369018555,170.97494506835938,0.10943697839199487
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,laugh,"After the visit, the teacher will laugh the box.","After the visit, the teacher will laugh",8,7,3.635192394256592,3.635192632675171,179.36807250976562,0.020266664974488445
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,good,licensed,worry,"After the visit, the teacher will worry the box.","After the visit, the teacher will worry",8,7,-6.712770938873291,6.712771415710449,181.96104431152344,0.03689125571415142
train,head,causative,object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,die,"After the visit, the teacher will die the box.","After the visit, the teacher will die",8,7,1.9485344886779785,1.948534607887268,180.04605102539062,0.010822423467718712
train,head,causative,object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,good,licensed,awaken,"After the visit, the doctor will awaken the towel.","After the visit, the doctor will awaken",8,7,-25.50723648071289,25.507240295410156,193.46658325195312,0.1318431321144069
train,head,causative,object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,cry,"After the visit, the doctor will cry the towel.","After the visit, the doctor will cry",8,7,2.2758984565734863,2.2758986949920654,173.55955505371094,0.013113070578498257
train,head,causative,object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,good,licensed,slow,"After the visit, the doctor will slow the towel.","After the visit, the doctor will slow",8,7,-20.597686767578125,20.597688674926758,172.2966766357422,0.11954780020785298
train,head,causative,object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,exist,"After the visit, the doctor will exist the towel.","After the visit, the doctor will exist",8,7,-5.692267417907715,5.692268371582031,180.55589294433594,0.03152635053200349
